odberove_misto_id,odberove_misto_nazev,okres_nuts_kod,operacni_status,odberove_misto_adresa,latitude,longitude,testovaci_kapacita,nasofaryngealni_odber,orofaryngealni_odber,antigenni_odber,drive_in
2d338e71-2db1-412f-b5b7-93a353818d09,"GHC Genetics - odběrové místo náměstí 30. června Milovice",CZ0208,,"Nám. 30. června 508, 289 24 Milovice",50.2292544,14.8764706,500,1,,,1
3611635a-acd3-4d43-b58e-6993da1c9d3e,"GHC Genetics - odběrové místo náměstí Míru Svitavy",CZ0533,,"náměstí Míru 134/72, 568 02 Svitavy",49.7564478,16.4688486,100,1,,1,
bda6da79-b169-4b0e-9973-65dbd012a5ff,"GHC Genetics - odběrové místo tř. Komenského Kyjov",CZ0645,,"třída Komenského 48, 697 01 Kyjov",49.0106639,17.1253944,500,1,,1,
a19092c2-7b49-462a-b5ce-eb0bebc7831d,"GHC Genetics - odběrové místo Čestlice U Makra",CZ0100,,"U Makra 102, 251 01 Čestlice",50.0044003,14.5768772,500,1,,,1
4b235f81-daad-49fb-8ba9-5e03c9dcaa28,"GHC Genetics, Václavské náměstí",CZ0100,,"Václavské náměstí 824 / 29, Praha 1",50.0819253,14.4273281,200,1,,1,
e00cb41b-cb39-4f04-aca3-12e1c7f0b13e,"GHC Praha - odběrové místo obchodní centrum POP Tuchoměřice",CZ020A,,"Ke Kopanině 421, 252 67 Tuchoměřice",50.1264075,14.2807264,100,1,,1,
9947ae04-e229-4101-a856-c22a52ddfa31,"GHC Praha Džbán",CZ0100,,"Nad Lávkou 672/5, Praha 6",50.0986758,14.3368428,100,1,,,1
30256b21-9f27-418b-9736-133c6566023e,"GenDetective s.r.o. - Karlovy lázně",CZ0100,,"Smetanovo nábřeží 198/1, 110 00, Praha",50.0855031,14.4139736,240,,,,
276e10aa-ab11-467f-a022-d319968b139e,"GenDetective s.r.o. - odběrové místo Praha U Technoplynu",CZ0100,,"U Technoplynu 1324, Praha 9",50.0829636,14.5412756,250,,,,1
59e1a027-0553-4997-a964-1a1b8f6e2d6b,"GenDetective s.r.o. - odběrové místo Příbram",CZ020B,,"Politických vězňů 88, 261 01 Příbram VII",49.6784856,13.9933011,250,1,,,1
2975c3dd-ea52-46e6-b640-b6bb7b87f252,"GenDetective s.r.o. - odběrové místo Vlašim",CZ0201,,"Zimní stadion Vlašim, Na lukách 1921, 258 01",49.7109183,14.8974403,250,1,1,1,1
a2f367f5-32c1-4ff9-917e-33c7e8627020,"Genetická laboratoř sanatoria Pronatal s.r.o. - odběrové místo Zelený pruh",CZ0100,,"Roškotova 1717/2, Praha 4 - Braník",50.0408008,14.4291711,500,1,1,1,
3120f8fc-ff67-4c9d-a2f8-c7f6e7a316c4,"HP Hrádek nad Nisou - SMRŽO-MEDIC, s.r.o.",CZ0513,,"Hraniční přechod Hrádek nad Nisou / Sieniawka",50.8698436,14.8458922,0,,,1,
17c2f1e4-373f-4dc1-b0e2-f4681429fe18,"HP Lanžhot na D2",CZ0644,,"Hraniční přechod Břeclav (D2) / Brodské",48.6862175,16.9872122,0,,,,
225be2c5-29f2-48ff-88fd-75f64e514fe1,"HP Rozvadov - Záchranná služba ASČR",CZ0327,,"Hraniční přechod Rozvadov (D5) / Waidhaus",49.6422372,12.5213750,1000,1,,1,
200cc7b3-e9af-4ff8-8c6f-148e5bc952cf,"HP na D7, I/7 Hora sv. Šebestiána - VIDIA Diagnostika s.r.o.",CZ0422,,"Hraniční přechod Hora Sv. Šebestiána / Reitzenhain",50.5461903,13.2274661,0,1,,1,
c565e37a-a35a-4e73-8466-09c013250e53,"HP na D8 Krásný Les/Libouchec",CZ0427,,"Hraniční přechod Krásný Les / Breitenau",50.7121539,13.9702986,0,1,,1,
618ba032-9633-4054-b8a4-eec34897b515,"HP Železná Ruda - železniční",CZ0322,,"Hraniční přechod Železná Ruda / Bayerisch Eisenstein",49.1216622,13.2093753,0,1,,1,
a038fa78-3f9f-4b68-8ec5-fdc525ae053b,"Harfa - odběrové místo Praha 9 Českomoravská",CZ0100,,"Českomoravská 2420/15a, 190 00 Praha 9 - Libeň",50.1043003,14.4909000,0,1,,1,
6359a1e4-d256-40fc-b80e-4be9c3fd83f0,"Health Care Management s.r.o. - odběrové místo Kunratice",CZ0100,,"Dobronická 892, Kunratice, Praha 4",50.0108847,14.4689731,60,1,,1,1
a60475e5-dac6-4406-806c-f876ae7d8d17,"Health Care Management s.r.o. - odběrové místo Český Krumlov, Chvalšinská (parkoviště zimní stadion)",CZ0312,,"Chvalšinská 203 (u zimního stadionu-parkoviště)",48.8148094,14.3111167,60,1,,1,1
30093a2c-8e0e-4289-9fbc-88dec77fea94,"Hola Biolabs - Poliklinika Starý Lískovec",CZ0642,,"U Pošty 402/14, 625 00 Brno - Starý Lískovec",49.1680811,16.5647050,300,1,,,
ddbc83b2-58a4-452d-80d0-7b72262b2c7e,"Hola Biolabs s.r.o. - odběrové místo Brno Zvonařka",CZ0642,,"Zvonařka 512/2, 602 00 Brno - Trnitá",49.1862708,16.6167972,200,1,,,
415dd11f-5212-4b45-8e08-4936f8d94e34,"Hola Biolabs s.r.o. - odběrové místo Mikulov K Vápence",CZ0644,,"K Vápence ev. č. 609, 692 01 Mikulov",48.8070475,16.6276294,200,1,,,
26256850-d6b9-44fc-bf12-95cbed056403,"Home Care Barborka s.r.o.",CZ0425,1,"Jaroslava Haška 608/2, 434 01 Most, Česko",50.5043697,13.6615611,100,1,,1,
14579e9a-37e7-4c9d-8b66-cb45edd587b8,"Home Care Promedica s.r.o. - mobilní odběrový tým Praha",,,"Mobilní odběrový tým",,,400,1,,1,
5c58a9f2-0b93-440c-becf-69e25ac28e5f,"Home Care Promedica s.r.o. - mobilní odběrový tým Střední Čechy",,,"Mobilní odběrový tým",,,400,1,,1,
ef9c6450-b73a-4b4e-830f-e3c618a62b2d,"Home Care Promedica s.r.o. - odběrové místo Pod Višňovkou",CZ0100,,"Vídeňská, 140 00 Praha-Kunratice",50.0305670,14.4545630,0,1,,1,
5f0d1c30-5d03-4ac6-a210-cd4295a0bb34,"IFCOR Dobrovského",CZ0642,1,"Dobrovského 2199/23  612 00 Brno - Královo Pole",49.2192294,16.5931308,120,1,,1,
9a6e6bd4-f384-4623-ad1f-80ccd123932b,"IFCOR Jihlava",CZ0632,,"Seifertova 59, 586 01 Jihlava",49.3914669,15.5787950,70,1,,1,
8b3a4b02-fc4a-4ff2-9d58-7c0811ba7fcc,"IFCOR Ostrava Svinov",CZ0806,,"Peterkova 105, Ostrava Svinov",49.8235100,18.2095200,1000,,,,1
ee2a1d7c-2f4f-47f7-97e8-e28e067f21fa,"IFCOR Uherské Hradiště",CZ0722,,"Verbířská 1286, 686 01 Uherské Hradiště",49.0701753,17.4704978,160,1,,1,
ad6e15a3-a3d0-436e-b854-6f25721d0b78,"IFCOR, Brno mobilní",,,,,,100,1,,1,
862ca87f-77fe-427d-aa32-38d1d87af83a,"IMMUNO-FLOW s.r.o. Praha 9 - odběrové místo Rychnovská Letňany",CZ0100,1,"Rychnovská 651, 199 00 Praha 9",50.1363439,14.5103592,100,1,,1,
b08ed639-a90f-4fd8-aede-612afd1a764f,"INTER CLINIC Praha-Radotín, s.r.o.",CZ0100,,"Na Výšince 149/3, 153 00, Praha 5 - Radotín",49.9839758,14.3561414,20,1,,1,
f701f8bf-a98a-4c7f-8714-9c21020a12a0,"IVF CUBE",CZ0100,,"Evropská 423, 160 00 Praha 6-Vokovice",50.0951508,14.3383903,15,1,,1,
067ef1e2-2c18-490c-aee5-ccae6558110e,"Imunogen s.r.o. - Odběrové místo Sluneční náměstí",CZ0100,,"Sluneční náměstí 2588/15",50.0503111,14.3434461,60,,,1,
105bfa87-d15a-44af-bf91-04f911df7039,"Institut funkční medicíny a výživy s.r.o. - odběrové místo 28. října Praha 1",CZ0100,,"28. října 372/5, Praha 1, 110 00",50.0835000,14.4222442,5,1,,,
da69d3cb-517c-4a84-8159-4c2a308e59bc,"Ivana Zemanová",CZ0644,,"Lidická 347/76 Drnholec 691 83",48.8625956,16.4913064,16,,,1,
65e35221-f208-4581-b65f-d222a9609fd3,"Ivancak Medicine s.r.o. - odběrové místo Frýdlantská Praha 8",CZ0100,,"Frýdlantská 1296/2, 182 00 Praha 8",50.1304175,14.4793781,8,1,,,
68b00b3c-f73b-45a2-a96f-a88f1d6d072b,JHM-923,CZ0645,,"Strážnická 615/1 Rohatec 69601",,,500,1,,1,1
8a48f7a8-74bf-4d16-9b2e-010113b4f826,"Jaroslava Horáčková - odběrové místo Javorník",CZ0711,1,"AG testy - Míru 355, 79070 Javorník",50.3899597,16.9981328,40,1,,1,
1d4f3a3d-e13a-4150-b656-dd5801ad0030,"KAHO dent s.r.o. - odběrové místo Olomouc Globus",CZ0712,,"Pražská 248/39",49.6016275,17.2195928,320,1,,1,
afd5e212-7026-49bb-b706-807d856da1b2,"KKN a. s. nemocnice Cheb LOKOMOTIVA",CZ0411,,"U Stadionu 1295/1, Cheb",50.0677294,12.3754844,198,1,,1,
f0edab29-f29e-416f-9269-9fe9ce40a452,"KNL,a.s. - mobilní odběrový tým",CZ0513,,"Husova 357/10",,,0,1,,1,
2fc02273-c211-4ed4-b728-5748e6858ce4,"KNL,a.s.-odběrové místo Frýdlant",CZ0513,,"V Úvoze 860, Frýdlant",50.9258356,15.0874417,0,1,,,
e47d8eb1-643c-4afb-8d92-a3374e2d6a55,"KNL,a.s.-odběrové místo Turnov",CZ0514,,"ul. 28. října 1000",50.5887394,15.1687439,0,,,1,
a44eb6f9-3486-4bc9-8ee1-8c3f703eaaab,"Karlovarská krajská nemocnice a.s.",CZ0412,,"Závodní ulice, Dvory,  Karlovy Vary",,,400,1,,1,1
7ccb360f-f43e-43e8-a7df-40f1c4e08d83,"Klatovská nemocnice, a.s.,",CZ0322,,"Plzeňská 929, Klatovy II,",49.4034211,13.2898983,0,1,,,1
d25a9ec0-67ca-4b07-9058-b6cbee256085,"Klinické laboratoře Tábor",CZ0317,,"U Čápova dvora 3125, Tábor",49.3956794,14.6893042,350,1,,1,1
a047cf19-f136-4ad8-a804-82d0ca88a4b6,"Klinické laboratoře Tábor - Mobilní odběrový tým",CZ0317,,"U Čápova dvora 3125, Tábor",,,500,,,1,
83f4785a-41ca-4597-a596-8959078eb101,"Klinika GHC - odběrové místo Praha 1 Krakovská",CZ0100,1,"Krakovská 581/8, 110 00 Praha 1 - Nové Město",50.0780333,14.4280581,200,1,,1,
74f1319c-d061-47fd-b8e8-df9ff53ba4d5,"KoRo Medics s.r.o.",CZ0713,,"Olympijská 4228, 796 01 Prostějov",49.4850403,17.1069861,50,1,,1,1
9329aaa6-2955-4311-9476-247ac379be84,"Krajská nemocnice Liberec. a.s.",CZ0513,,"Husova 641/43, Liberec",50.7715703,15.0689608,600,1,,,
83497f16-4abf-498a-9853-b7af4c65373a,"Krajská nemocnice T.Bati, a. s.",CZ0724,,"Havlíčkovo nábřeží 600, 762 75 Zlín",49.2300910,17.6940250,600,1,1,1,
153da8bc-79c3-42ec-b2ad-02ad7795a789,"Krajská zdravotní, a.s. - Nemocnice Litoměřice, o.z.",CZ0423,,"Žitenická 2084, 412 01 Litoměřice",50.5409890,14.1433070,170,1,,1,
34c7c1cb-2367-41d5-b1ea-48209660a472,"Kroměřížská nemocnice a.s.",CZ0721,,"Havlíčkova 660/69 767 01 Kroměříž",49.2929931,17.3817067,250,1,,1,
8fbc61f7-4bc0-4f6e-b612-b219320ce737,"Kroměřížská nemocnice a.s. - Výstaviště Floria",CZ0721,,"K Výstavišti 4069/8, 767 01 Kroměříž",49.2832297,17.3929950,300,1,,,1
192cfd57-c7dc-4a09-a009-4341782d3491,"LF UK v Plzni",CZ0323,,"Lidická 538/4, 323 00, Plzeň",49.7624669,13.3699161,100,,,1,
4f97ca41-4ac7-492a-b8ee-0a4e99fbbbfe,"Lab In  Kladno",CZ0203,,"J. Palacha 1636, 272 01 Kladno",50.1436175,14.0943547,200,1,,1,
230976f4-52a0-44d4-baf7-ae4edd87e07a,"Lab In - Institut laboratorní medicíny - MOT Karlovarský - Karlovy Vary",CZ0412,,"Bezručova 1098/10, 360 01 Karlovy Vary",,,300,1,,1,
5e62e856-2bed-4f1e-b941-5d1976d4bf0d,"Lab In - Institut laboratorní medicíny - MOT Plzeň",,,,,,90,,,,
91c51abb-4a64-4e75-9950-ddbcd3da431d,"Lab In - Institut laboratorní medicíny - MOT Středočeský - Kladno",CZ0203,,"J. Palacha 1636, 272 01 Kladno",,,300,,,,
feb510ce-4e80-48a2-8439-0cb9b510f4a6,"Lab In - Institut laboratorní medicíny - MOT Ústecký - Most",,,"Topolová 1234",,,300,1,,,
d2a335f5-9121-455e-b296-f36ed9629b53,"Lab In - Institut laboratorní medicíny - OM Augustina Němejce Nepomuk",CZ0324,,"nám. Augustina Němejce, 335 01 Nepomuk",49.4865461,13.5821600,150,1,,1,1
938d493d-2ba8-42a4-a4ad-c3206d57d4b9,"Lab In - Institut laboratorní medicíny - OM Prokopa Holého Horšovský Týn",CZ0321,,"Prokopa Holého 128, 346 01 Horšovský Týn",49.5293386,12.9453792,150,1,,1,1
d10032cc-0eb7-4c9a-98bb-18aba937b661,"Lab In - Institut laboratorní medicíny - odběrové místo Cheb",CZ0411,,"Divadelní 594/5, 350 02 Cheb",50.0746712,12.3725147,200,1,,1,
c55c77ed-09e1-49ce-86c9-0261cb7585e7,"Lab In - Institut laboratorní medicíny - odběrové místo MAKRO Plzeň",CZ0323,,"Obchodní 2, 301 00 Plzeň",49.7286208,13.3206850,75,1,,1,1
7dc507e6-69b4-4d71-b5ce-555a01e2747b,"Lab In - Institut laboratorní medicíny - odběrové místo areál VADU PLUS Sokolov II",CZ0413,,"Dobrovského 1936, 356 04 Sokolov",50.1697136,12.6453528,300,1,,1,1
5e7ba5ef-bd44-43e9-9bd3-0a740d62712f,"Lab In Aš",CZ0411,,"Nemocniční 52, 352 01 Aš",50.2235672,12.2028208,100,1,,1,
c26cac40-7edf-4a83-849c-8c0ce2fa0a8a,"Lab In Dobřany",CZ0324,,"Dragounů 1017, 334 41 Dobřany",49.6516742,13.3003378,300,1,,1,1
c00a3c16-8481-4241-8c14-b08e5e826d86,"Lab In Jirkov",CZ0422,,"Dvořákova 1398, 431 11 Jirkov",50.5015172,13.4433022,80,1,1,1,
773985ef-6170-4ffe-adfb-3edf3d24d5ea,"Lab In Karlovy Vary",CZ0412,,"Bezručova 1098/10, 360 01 Karlovy Vary",50.2312236,12.8752986,200,1,,1,
417cf2c5-8942-47e5-8933-832b7a2bf98c,"Lab In Kladno Čtyřobvod",CZ0203,,"Unhošťská 2533, 272 01 Kladno",50.1304625,14.1250756,200,1,1,1,1
2f307a76-4e43-4f1e-8862-07d104f93c09,"Lab In Klášterec",CZ0422,,"Pod Stadionem 404, 431 51 Klášterec nad Ohří",50.3877467,13.1837053,300,1,1,1,1
ac290bfe-e448-4fe5-8cc8-4bea932e4b5c,"Lab In Kraslice",CZ0413,,"Havlíčkova 1431, 358 01 Kraslice",50.3306211,12.5141156,150,1,,1,
deec2b96-274b-48dc-a4f9-57d47e1fbe42,"Lab In Louny",CZ0424,,"Pod Nemocnicí 2709, 440 01 Louny",50.3497423,13.8073578,200,1,,1,
54534d36-de62-475c-8e36-c85d28e01588,"Lab In Mariánské lázně",CZ0411,,"Hlavní 267, 353 01 Mariánské Lázně",49.9623061,12.7017178,200,1,,1,
6bf17294-78d4-4be5-bee4-4d87ff6e5788,"Lab In Most",CZ0425,,"Topolová 1234, 434 01 Most",50.4972089,13.6502583,150,1,,1,
978e9409-e1f5-4f8f-a002-ff84addcd0fe,"Lab In Nejdek",CZ0412,,"Závodu míru 636, 362 21 Nejdek",50.3268306,12.7338922,100,1,,1,
17419e75-b82b-4af4-b3d3-f080131b228b,"Lab In Ostrov",CZ0412,,"Hroznětínská 350, 363 01 Ostrov",50.3077400,12.9373800,150,1,,1,
8a13df65-4ea3-4444-bde8-032423e1cdfe,"Lab In Přeštice",CZ0324,,"Veleslavínova 1318, Přeštice",49.5726522,13.3314906,300,1,,1,1
322f3ef8-a456-4410-8a6f-288edb702882,"Lab In Sokolov",CZ0413,,"Marie Majerové 1804, 356 05 Sokolov",50.1811133,12.6434289,180,1,,1,
a7692a5e-270a-4aa2-b83d-bdc06f787b36,"Lab In Tachov",CZ0327,,"Pobřežní 1656, 347 01 Tachov",49.7949547,12.6285692,300,1,,1,
04b65e98-4283-425f-9579-f22dbf5cc0d5,"Laboratory Room s.r.o. - odběrové místo Brno Cimburkova",CZ0642,,"Cimburkova 593/4, 612 00 Brno - Ponava",49.2169217,16.6084875,370,1,,1,
a7788588-e1ed-46d3-aa31-446a9052922b,"Laboratory Room s.r.o. - odběrové místo Brno Olympie",CZ0643,,"U Dálnice 777 664 42 Modřice",49.1382360,16.6340340,370,1,,1,
6235a827-582a-4b29-a54b-40cbf09d7eab,"Laboratory Room s.r.o. - odběrové místo plavecký bazén Podolí",CZ0100,,"Podolská 74 147 00 Praha 4",50.0515017,14.4171981,370,1,,1,
c18b1d84-7211-4aa4-b897-4cc791e2ea13,"Laboratoř Chodov",CZ0413,,"Tovární 600",50.2376200,12.7457000,60,,,1,
57c74da6-be27-4ef2-bd7d-d64210859db8,"Laboratoře Agel a.s. - odběrové místo Revoluční Nový Jičín",CZ0804,1,"Revoluční 2214/35, 741 01 Nový Jičín",49.5898111,18.0170136,30,1,,,
317e7a5f-facf-47b2-a8ba-6c57cf0d7274,"Laboratoře Diagnostika s.r.o.",CZ0427,1,"Novosedlické nám. 1, 400 03, Ústí nad Labem",50.6494553,14.0601222,80,1,1,1,
bd99f21f-36dd-4b6c-8fc9-ae917076e47d,"Laboratoře Mikrochem a.s. - odběrové místo Olomouc",CZ0712,1,"Nezvalova 984/2",49.5919500,17.2705247,40,1,,,
a58b3f43-3880-4ff6-9d43-a8718a319b5f,"Laboratoře lékařské genetiky - Lovosická",CZ0100,,"Lovosická 440, Praha 9, 19800",50.1288628,14.4901978,180,1,,1,
1133d5ed-f698-4f1b-9bd4-69f92ee6304d,"Laboratoře lékařské genetiky Pardubice -Hlavní nádraží ČD - odběrové místo",CZ0532,,,,,0,,,,
43e1dc00-5cd2-40c2-9fbf-1833685197b8,"Levitovo centrum následné péče (LCNP)",CZ0522,,"Riegrova 655, 508 01 Hořice",50.3684781,15.6398039,72,,,1,
17d9eb60-4c0d-4cc7-ad6a-bf7d7a3e1cc1,"Liberec - ZÚ Ústí nad Labem",CZ0513,,"U Sila 1139, 4311 Liberec",50.7524967,15.0811989,140,1,,1,
e74d8ae8-9864-44c3-9b05-f2da78a345ba,"Litomyšlská nemocnice",CZ0533,,"J. E. Purkyně 652, 570 14 Litomyšl",49.8657292,16.3132428,300,1,,1,
ad1fc6c8-087c-4c07-8628-d9ea36514530,"Livian s.r.o. - CTP Hrabová",CZ0806,,"Na Rovince 720, 720 00 Ostrava",49.7713122,18.2686181,0,,,1,
b868ad4d-24c6-46d5-89bf-080515292c72,"Livian s.r.o. - CTP Pohořelice",CZ0643,,"Vídeňská, 691 23 Pohořelice",48.9760744,16.5201150,1800,,,1,
1528602c-0c6a-44eb-bcf0-a7a73722442c,"Livian s.r.o. - CTP Černovické terasy",CZ0642,,"Tuřanka 1328/102, 627 00 Brno-Černovice",49.1696767,16.6713394,0,,,1,
54f247e1-3a5d-4887-bd98-3f3532224758,"Livian s.r.o. - Prologis Park Říčany",CZ0209,,"Na Dlouhém 79, Říčany - Jažlovice",49.9718164,14.6236006,1800,,,1,
67c28042-6cb9-4b80-8680-cd41975871bb,"Livian s.r.o. - Sport Penzion",CZ0207,,"Letní stadion 546, Benátky nad Jizerou, 294 71",50.2902556,14.8186153,0,,,1,
c08e1f99-454c-4f49-867e-3ae69707aa81,"Livian s.r.o. - odběrové místo Brno Tuřany airport",CZ0642,,"Evropská, 620 00 Brno-Tuřany",49.1582317,16.6914692,0,,,1,
792088bb-8546-46f1-8dbb-09df641b98cb,"Livian s.r.o. - odběrové místo Modřice",CZ0643,,"Evropská 873, 664 42 Modřice",49.1129000,16.6042000,1800,,,1,
e0ca0618-12e9-4d21-915a-48738a81cbcc,"Livian s.r.o. - odběrové místo Plzeň",CZ0323,,"Technická, 301 00 Plzeň 3 - Skvrňany",49.7278756,13.3521531,0,,,1,
22c94edf-348d-42c4-9105-77da6b8a6dd1,"Lázně Darkov, a.s",CZ0803,,"Čsl. armády 2954/2, 733 12 Karviná - Hranice",49.8669981,18.5616514,160,1,,1,
330fa114-90a9-4e06-957d-7a093999ab64,"Lázně FELICITAS s.r.o. - mobilní odběrové místo Praha",,,,,,0,,,1,
ecc1297a-2a9b-4550-8425-28628e4a12dd,"Lázně FELICITAS s.r.o. - mobilní odběrové místo pro střední Čechy",,,,,,0,,,1,
8f09cd3d-e048-41be-9bc4-cc57d4e1187a,"Lázně FELICITAS s.r.o. - odběrové místo",CZ0208,,"nám. T.G.Masaryka 1437, 290 01 Poděbrady III",50.1468400,15.1224669,50,1,1,1,
30ebe186-48e5-45cd-860b-bb1d6604f349,"Lázně Teplice v Čechách a.s. - odběrové místo Rooseveltova",CZ0426,,"Rooseveltova 272/5, 415 01 Teplice",50.6387925,13.8299325,100,1,,1,
3590f926-27e4-4175-8f86-6cd1340ad5bd,"Lékařská služba první pomoci Třeboň",CZ0313,,"Palackého nám. 106, Třeboň, 379 01",49.0041286,14.7621364,40,1,,1,
74a71d47-6cd9-4315-a2b1-524ed775f4fd,"Lékárna Senovážné nám. s.r.o. - odběrové místo České Budějovice",CZ0311,,"Senovážné nám. 248/2 370 01 České Budějovice 6",48.9718106,14.4772528,0,,,1,
d01b8f57-d63b-4cde-a2b8-40559259ddb7,"Lékárna ve Voticích s.r.o. - odběrové místo Komenského nám.",CZ0201,,"Komenského nám. 143, 259 01 Votice",49.6395953,14.6414975,400,1,1,1,
0fb2cfa4-fc16-48af-8d3f-4efe199f7423,"Léčebna respiračních nemocí Cvikov, p.o.",CZ0511,,"Ústavní 529, 471 54 Cvikov II",50.7854361,14.6404967,0,1,,1,
809f1f09-8204-4fdc-9bec-475643e8bb26,"Léčebné lázně Mariánské Lázně a.s. Villa Butterfly",CZ0411,,"Hlavní 655, Mariánské Lázně",49.9689778,12.7019442,15,1,1,1,
d5db8f8d-d942-443c-b750-58337eb06fc8,"M TASK Services s.r.o. - odběrové místo Bohumín",CZ0803,,"Bezručova 300, Bohumín",49.8958000,18.3577000,100,,,1,
a64d2ab1-6e59-40cf-baac-78fe5d025c44,"MCE - Brandýs nad Labem",CZ0209,,"Zápy 301, 250 01 Brandýs nad Labem",50.1750278,14.6722222,250,1,1,,1
3f76e844-6181-4387-b0db-a294725962af,"MCE - Drive in Most",CZ0425,,"Československé armády 1271, 434 01 Most",50.5112222,13.6333789,150,1,1,,1
2c5ec9f0-7cbc-4f74-8997-4d78163c9e72,"MCE - Drive in Teplice",CZ0426,,"Na Stínadlech 3133, 415 01, Teplice",50.6403200,13.8200100,150,1,1,,1
7b8159ea-bb56-4b0d-9373-b5135ee6f031,"MCE - Hamr Braník",CZ0100,,"Modřanská 1542, 147 00 Praha 4",50.0278478,14.4023850,250,1,1,,1
51a02fe5-e885-4293-9bbf-defab7ac5585,"MCE - Hamr Záběhlice",CZ0100,,"Záběhlická 3303/60, 106 00, Praha 10",50.0542975,14.4862744,150,1,1,,1
c8479215-ebee-4e42-b706-968a962ecad0,"MCE - HomePark Zličín",CZ0100,,"Skandinávská 15a, 155 00, Praha",50.0491889,14.2973778,250,1,1,,1
cfbabb96-6c89-4b05-9158-5aef3119e4f7,"MCE - Liberec",CZ0513,,"České mládeže 456, 460 03 Liberec",50.7422478,15.0467750,250,1,1,,1
f5a96a2d-de00-4782-9819-383e2c1832ea,"MCE - Mladá Boleslav",CZ0207,,"OC Olympia, Jičínská 1350/III, 293 01 Mladá Boleslav",50.4080242,14.9366775,250,1,1,,1
4d3cda9e-a123-4a83-8e43-a8d8aeba634b,"MCE - Plzeň",CZ0323,,"U Prazdroje 2750/24, 301 00 Plzeň",49.7474722,13.3957778,250,1,1,,1
a17ac881-8f01-49da-830d-5f27e2a8014c,"MCE - SAPA",CZ0100,,"Libušská 319/126, 142 00, Praha",50.0024000,14.4664903,100,1,1,,1
f1b639ac-946b-4632-87e9-87a25259171c,"MCE - Černý Most",CZ0100,,"Chlumecká 2424, 193 00 Praha",50.1116580,14.5769080,250,1,1,,1
2512832b-9178-4ffe-a6cf-5dc8f06e7f21,"MCE - Čestlice",CZ0100,,"U Makra 102, 251 01 Čestlice",50.0061300,14.5759440,250,1,1,,1
3ccce2bc-ffae-407a-90c8-277c91f47940,"MCE – Benešov",CZ0201,,"Ke Stadionu 2045, 256 01 Benešov",49.7760342,14.6763025,250,1,1,,1
e0bc358f-8c0e-4dee-9663-94c31a899964,"MCU Koloseum o.p.s. - odběrové místo Liberec",CZ0513,,"Generála Svobody 83/47, 460 01 Liberec XIII-Nové Pavlovice",50.7808444,15.0491486,200,,,1,
c94a8137-8126-4acc-97a4-eadf56a38651,"MEDICAL TESTING s.r.o. - Hořejší nábřeží",CZ0100,,"na nábřeží Vltavy pod Palackého mostem strana Praha-Smíchov",50.0727983,14.4104848,555,1,,1,
f96a0924-67b1-48ab-9d25-5335e3728ac9,"MEDICAL TESTING s.r.o. Vestec u Prahy",CZ020A,,"Průmyslová u točny autobusu, Vestec, okres Praha-západ",49.9836058,14.4885561,200,1,,1,1
bba73c68-ae15-40a4-b34b-eccc1b707462,"MEDIKET s.r.o. - odběrové místo I. všeobecná poliklinika Kladno",CZ0203,,"k Nemocnici 2814, 272 01 Kladno",50.1436872,14.0932806,100,1,,1,
477129f3-bd89-447c-9c62-ee773bcd1918,"MEDITERRA-Sedlčany s.r.o. -  odběrové místo Kino KDJS",CZ020B,,"Havlíčková 514, 264 01 Sedlčany",49.6587186,14.4263219,70,1,,1,
30a2ceab-0fee-43c5-9e25-09a16954aa5e,"MEDPOND s.r.o. - odběrové místo Studentská Nový Bohumín",CZ0803,,"Studentská 641, 735 81 Nový Bohumín",49.9023389,18.3587575,0,,,1,
48b45a2b-819f-4e47-a2e3-33f4cb073c6a,"MEDPOND s.r.o. - odběrové místo U Moravy Orlová",CZ0803,,"U Moravy 808, 735 14 Orlová Lutyně",49.8735272,18.4286700,0,,,1,
dfdbb56b-165a-480c-9c95-2c71a1880806,"MEDPOND s.r.o. - odběrové místo Výškovická Ostrava",CZ0806,,"Výškovická 2637/114, 700 30 Ostrava",49.7911422,18.2283439,0,,,1,
ac608e6f-1fea-45e4-8daa-cb741259ce76,"MEDPOND s.r.o. - odběrové místo Čajkovského Karviná",CZ0803,,"Čajkovského 2227/35, 734 01 Karviná",49.8583292,18.5563142,0,,,1,
4c3b2594-5ce5-435e-9fa5-52c88003db8d,"MMN, .a.s., nemocnice Jilemnice",CZ0514,1,"Metyšova 465, 514 01 Jilemnice",50.6115283,15.4993889,120,1,1,1,
f66c347c-01b0-41d1-8e0d-5a5a6a9f357f,"MMN, a.s. (nemocnice Semily)",CZ0514,1,"3.května 421, Semily",50.5980375,15.3533992,50,1,,1,
73c990ad-612d-432f-8b7b-306002056182,"MUDr. Daniela Šafaříková - odběrové místo Chrudim",CZ0531,,"Úzká 109 Chrudim",49.9470792,15.7955706,0,1,,1,
d045f672-43ca-4980-a3b4-b609eea61c62,"MUDr. Fišerová Věra - odběrové místo Hlinsko",CZ0531,,"Adámkova třída 637, 53901 Hlinsko",49.7628539,15.9111078,50,1,,1,
525517f0-6460-4a56-8305-d5b69fd1c70d,"MUDr. Fišerová Věra - odběrové místo Polička",CZ0533,,"Heydukova 571, 572 01 Polička",49.7127242,16.2614094,50,1,,1,
